n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,first_hit,top1_hit,n_alerted_nodes,covered_gt,node_prec,flat_topk_cov,flat_topk_prec,node_best_f1,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20,group,variant,config,encoding,file,rec_tag,top_k,max_alerts,v4_scale,n_nodes_Gp,n_edges_Gp,runtime_s
46,20,5,0.25,0.3913,0.3051,0.425,8,1,1,2418,18,0.0074,0.1304,0.06,0.1739,0.3571,0.303,0.2632,0.3457,0.3842,0.3051,A1,w000,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275848,7440800,11.8
46,20,3,0.15,0.3261,0.2055,0.2326,4,4,0,1491,15,0.0101,0.1304,0.06,0.1739,0.0,0.0,0.0,0.2083,0.137,0.2055,A3,sort_p95,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275848,7440800,11.7
46,20,3,0.15,0.3043,0.201,0.4138,1,1,1,2912,14,0.0048,0.0,0.0,0.067,0.4138,0.3429,0.2927,0.2264,0.2342,0.201,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275848,7440800,log_deg,11.7
46,20,3,0.15,0.3043,0.201,0.3969,3,1,1,2649,14,0.0053,0.0,0.0,0.0222,0.2963,0.2581,0.3969,0.3312,0.2342,0.201,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275848,7440800,out_in_ratio,11.7
46,20,6,0.3,0.413,0.3476,0.512,6,1,1,2864,19,0.0066,0.1304,0.06,0.2143,0.3571,0.4407,0.4407,0.4848,0.425,0.3476,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275848,7440800,self_loop,11.9
30,20,8,0.4,0.4,0.4,0.4444,16,1,1,3425,12,0.0035,0.2667,0.08,0.1579,0.1818,0.1818,0.1739,0.2609,0.3429,0.4,A1,base,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,20.3
30,20,5,0.25,0.3,0.2727,0.2759,14,1,1,2927,9,0.0031,0.2667,0.08,0.1579,0.1818,0.1818,0.1739,0.16,0.2625,0.2727,A1,legacy_agg,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,13.9
30,20,8,0.4,0.4,0.4,0.4444,16,1,1,3425,12,0.0035,0.2667,0.08,0.1579,0.1818,0.1818,0.1739,0.2609,0.3429,0.4,A1,legacy_cmax,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,13.9
30,20,8,0.4,0.4,0.4,0.4444,16,1,1,3425,12,0.0035,0.2667,0.08,0.1579,0.1818,0.1818,0.1739,0.2609,0.3429,0.4,A1,legacy_w1,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,13.9
30,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2667,0.08,0.1579,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,0.0
30,20,8,0.4,0.4,0.4,0.4444,16,1,1,3425,12,0.0035,0.2667,0.08,0.1579,0.1818,0.1818,0.1739,0.2609,0.3429,0.4,A1,no_rank,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,14.0
30,20,6,0.3,0.3333,0.3158,0.375,14,1,1,3810,10,0.0026,0.2667,0.08,0.1579,0.125,0.1176,0.1111,0.1,0.3,0.3158,A1,bfs_q50,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,13.9
30,20,5,0.25,0.0333,0.0588,0.063,7,4,0,3219,1,0.0003,0.2667,0.08,0.1579,0.0,0.0,0.0,0.0615,0.0615,0.0588,A1,bfs_q90,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,13.1
30,20,8,0.4,0.4,0.4,0.4444,16,1,1,3425,12,0.0035,0.2667,0.08,0.1579,0.1818,0.1818,0.1739,0.2609,0.3429,0.4,A1,w050,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,13.9
30,20,8,0.4,0.4,0.4,0.4444,16,1,1,3425,12,0.0035,0.2667,0.08,0.1579,0.1818,0.1818,0.1739,0.2609,0.3429,0.4,A1,w000,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,14.0
