dataset,fig,encoding,file,rec_tag,n_nodes_orig,n_edges_orig,n_nodes_Gp,n_edges_Gp,n_dim,top_k,max_total,max_alerts,v4_scale,runtime_s,n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,node_best_f1,node_auc,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20
e5_cadets,identity,rate,bin.116,atfull,287061,9333694,287061,9333694,28,100,5000,20,raw,51.1,34,20,5,0.25,0.3235,0.2821,0.3179,16,0.1412,0.8078,0.2564,0.2273,0.2041,0.1695,0.2812,0.2821
e5_cadets,tered,rate,bin.116,atfull,287061,9333694,275843,7360340,29,100,5000,20,raw,36.5,41,20,5,0.25,0.4634,0.3248,0.481,10,0.1519,0.8076,0.3265,0.2807,0.2462,0.303,0.481,0.3248
