dataset,fig,encoding,file,rec_tag,n_nodes_orig,n_edges_orig,n_nodes_Gp,n_edges_Gp,n_dim,top_k,max_total,max_alerts,v4_scale,runtime_s,n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,node_best_f1,node_auc,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20
e5_cadets,tered,none,bin.118,atfull,265865,9399067,257084,7510938,13,100,4000,20,raw,31.1,31,8,0,0.0,0.0,0.0,0.0,0,0.0053,0.6224,0.0,0.0,0.0,0.0,,
e5_cadets,tered,dual_naive,bin.118,atfull,265865,9399067,257084,7510938,29,100,4000,20,raw,35.4,31,20,8,0.4,0.7742,0.5275,0.672,9,0.1709,0.8879,0.4878,0.5581,0.4898,0.3934,0.6364,0.5275
e5_cadets,tered,rate,bin.118,atfull,265865,9399067,257084,7510938,29,100,4000,20,raw,35.8,31,20,9,0.45,0.871,0.5934,0.6635,10,0.1709,0.8945,0.4878,0.3922,0.3279,0.2469,0.6635,0.5934
