dataset,fig,encoding,file,rec_tag,n_nodes_orig,n_edges_orig,n_nodes_Gp,n_edges_Gp,n_dim,top_k,max_total,max_alerts,v4_scale,runtime_s,n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,node_best_f1,node_auc,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20
e5_cadets,tered,none,bin.117,atfull,267500,9393683,265515,8403908,13,100,250,20,raw,37.1,35,20,2,0.1,0.0571,0.0727,0.08,15,0.0045,0.6509,0.0556,0.0541,0.0526,0.05,0.0444,0.0727
e5_cadets,tered,dual_naive,bin.117,atfull,267500,9393683,265515,8403908,29,100,250,20,raw,39.6,35,20,9,0.45,0.6,0.5143,0.5624,12,0.1882,0.8941,0.3721,0.4091,0.3711,0.313,0.4262,0.5143
e5_cadets,tered,rate,bin.117,atfull,267500,9393683,265515,8403908,29,100,250,20,raw,40.2,35,20,9,0.45,0.6,0.5143,0.5624,12,0.1882,0.8943,0.3721,0.4091,0.3711,0.313,0.4262,0.5143
