dataset,fig,encoding,file,rec_tag,n_nodes_orig,n_edges_orig,n_nodes_Gp,n_edges_Gp,n_dim,top_k,max_total,max_alerts,v4_scale,runtime_s,n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,node_best_f1,node_auc,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20
e5_cadets,tered,none,bin.117,atfull,267500,9393683,258325,7485770,13,100,4000,20,raw,32.0,37,2,0,0.0,0.0,0.0,0.0,0,0.0048,0.6259,0.0,0.0,,,,
e5_cadets,tered,dual_naive,bin.117,atfull,267500,9393683,258325,7485770,29,100,4000,20,raw,36.5,37,20,7,0.35,0.6486,0.4547,0.5432,10,0.186,0.8718,0.4583,0.3729,0.3143,0.2391,0.5432,0.4547
e5_cadets,tered,rate,bin.117,atfull,267500,9393683,258325,7485770,29,100,4000,20,raw,36.9,37,20,8,0.4,0.7027,0.5098,0.5843,16,0.186,0.8847,0.4583,0.3729,0.3143,0.3741,0.5373,0.5098
