n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,first_hit,top1_hit,n_alerted_nodes,covered_gt,node_prec,flat_topk_cov,flat_topk_prec,node_best_f1,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20,group,variant,config,encoding,file,rec_tag,top_k,max_alerts,v4_scale,n_nodes_Gp,n_edges_Gp,runtime_s
34,20,4,0.2,0.2353,0.2162,0.3077,9,1,1,2126,8,0.0038,0.0,0.0,0.0086,0.2564,0.2273,0.2041,0.1695,0.2963,0.2162,A4,v4_drop_log_deg,identity+rate,rate,bin.116,atfull,100,20,raw,287061,9333694,log_deg,13.4
34,20,5,0.25,0.3235,0.2821,0.3179,16,1,1,3432,11,0.0032,0.1765,0.06,0.1412,0.2564,0.2273,0.2041,0.1695,0.2812,0.2821,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.116,atfull,100,20,raw,287061,9333694,out_in_ratio,13.3
34,20,5,0.25,0.3235,0.2821,0.4453,7,1,1,3617,11,0.003,0.1765,0.06,0.24,0.2564,0.2273,0.3146,0.338,0.3929,0.2821,A4,v4_drop_self_loop,identity+rate,rate,bin.116,atfull,100,20,raw,287061,9333694,self_loop,14.2
41,20,6,0.3,0.4634,0.3642,0.5229,10,1,1,2439,19,0.0078,0.1707,0.07,0.1519,0.36,0.3051,0.2647,0.2093,0.5229,0.3642,A1,base,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,10.8
41,20,1,0.05,0.2195,0.0814,0.36,1,1,1,1116,9,0.0081,0.1707,0.07,0.1519,0.36,0.3051,0.2647,0.2093,0.1374,0.0814,A1,legacy_agg,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,10.9
41,20,6,0.3,0.4634,0.3642,0.5229,10,1,1,2439,19,0.0078,0.1707,0.07,0.1519,0.36,0.3051,0.2647,0.2093,0.5229,0.3642,A1,legacy_cmax,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,10.5
41,20,6,0.3,0.4634,0.3642,0.5229,10,1,1,2439,19,0.0078,0.1707,0.07,0.1519,0.36,0.3051,0.2647,0.2093,0.5229,0.3642,A1,legacy_w1,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,10.5
41,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.1707,0.07,0.1519,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,0.0
41,20,6,0.3,0.4634,0.3642,0.5229,10,1,1,2439,19,0.0078,0.1707,0.07,0.1519,0.36,0.3051,0.2647,0.2093,0.5229,0.3642,A1,no_rank,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,10.9
41,20,5,0.25,0.4634,0.3248,0.4204,13,1,1,3631,19,0.0052,0.1707,0.07,0.1519,0.3265,0.2807,0.2462,0.1975,0.3083,0.3248,A1,bfs_q50,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,11.2
41,8,0,0.0,0.0,0.0,0.0,0,0,0,30,0,0.0,0.1707,0.07,0.1519,0.0,0.0,0.0,0.0,,,A1,bfs_q90,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,10.3
41,20,6,0.3,0.4634,0.3642,0.5229,10,1,1,2439,19,0.0078,0.1707,0.07,0.1519,0.36,0.3051,0.2647,0.2093,0.5229,0.3642,A1,w050,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,11.2
41,20,6,0.3,0.4634,0.3642,0.5229,10,1,1,2439,19,0.0078,0.1707,0.07,0.1519,0.36,0.3051,0.2647,0.2093,0.5229,0.3642,A1,w000,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,11.2
41,20,3,0.15,0.122,0.1345,0.1478,16,8,0,983,5,0.0051,0.1707,0.07,0.1519,0.0,0.0,0.0,0.0,0.0392,0.1345,A3,sort_p95,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,11.2
41,20,5,0.25,0.3902,0.3048,0.4528,2,1,1,2256,16,0.0071,0.0,0.0,0.0218,0.36,0.4528,0.4068,0.338,0.3822,0.3048,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,log_deg,11.4
41,20,6,0.3,0.4634,0.3642,0.5229,10,1,1,2398,19,0.0079,0.1707,0.07,0.1519,0.36,0.3051,0.2647,0.2093,0.5229,0.3642,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,out_in_ratio,11.5
41,20,4,0.2,0.4146,0.2698,0.5862,4,1,1,2302,17,0.0074,0.1951,0.08,0.2308,0.3265,0.4231,0.5091,0.5462,0.4072,0.2698,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,self_loop,10.9
41,20,5,0.25,0.4634,0.3248,0.481,10,1,1,2541,19,0.0075,0.1707,0.07,0.1519,0.3265,0.2807,0.2462,0.303,0.481,0.3248,A1,base,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,10.7
41,20,2,0.1,0.2439,0.1418,0.3265,1,1,1,1361,10,0.0073,0.1707,0.07,0.1519,0.3265,0.2807,0.2462,0.1975,0.1322,0.1418,A1,legacy_agg,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,11.2
41,20,5,0.25,0.4634,0.3248,0.481,10,1,1,2541,19,0.0075,0.1707,0.07,0.1519,0.3265,0.2807,0.2462,0.303,0.481,0.3248,A1,legacy_cmax,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,11.4
41,20,5,0.25,0.4634,0.3248,0.481,10,1,1,2541,19,0.0075,0.1707,0.07,0.1519,0.3265,0.2807,0.2462,0.303,0.481,0.3248,A1,legacy_w1,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,11.2
41,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.1707,0.07,0.1519,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,0.0
41,20,5,0.25,0.4634,0.3248,0.481,10,1,1,2541,19,0.0075,0.1707,0.07,0.1519,0.3265,0.2807,0.2462,0.303,0.481,0.3248,A1,no_rank,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,11.3
41,20,5,0.25,0.4634,0.3248,0.4589,11,1,1,3251,19,0.0058,0.1707,0.07,0.1519,0.3265,0.2807,0.2462,0.1975,0.3951,0.3248,A1,bfs_q50,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,11.2
41,9,0,0.0,0.0,0.0,0.0,0,0,0,33,0,0.0,0.1707,0.07,0.1519,0.0,0.0,0.0,0.0,,,A1,bfs_q90,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,10.3
41,20,5,0.25,0.4634,0.3248,0.481,10,1,1,2541,19,0.0075,0.1707,0.07,0.1519,0.3265,0.2807,0.2462,0.303,0.481,0.3248,A1,w050,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,11.2
41,20,5,0.25,0.4634,0.3248,0.481,10,1,1,2541,19,0.0075,0.1707,0.07,0.1519,0.3265,0.2807,0.2462,0.303,0.481,0.3248,A1,w000,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,11.2
41,20,5,0.25,0.4634,0.3248,0.3265,1,1,1,1625,19,0.0117,0.1707,0.07,0.1519,0.3265,0.2807,0.2462,0.1975,0.2453,0.3248,A3,sort_p95,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,10.8
41,20,6,0.3,0.3902,0.3392,0.3922,2,1,1,3077,16,0.0052,0.0,0.0,0.0225,0.36,0.3922,0.3571,0.303,0.2963,0.3392,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,log_deg,10.7
41,20,5,0.25,0.4634,0.3248,0.481,10,1,1,2541,19,0.0075,0.1707,0.07,0.1519,0.3265,0.2807,0.2462,0.303,0.481,0.3248,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,out_in_ratio,10.9
41,20,5,0.25,0.439,0.3186,0.6102,5,1,1,2110,18,0.0085,0.1951,0.08,0.2308,0.3265,0.4528,0.5091,0.6102,0.4675,0.3186,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.116,atfull,100,20,raw,275843,7360340,self_loop,10.9
41,20,6,0.3,0.4634,0.3642,0.5229,10,1,1,2439,19,0.0078,0.1707,0.07,0.1519,0.36,0.3051,0.2647,0.2093,0.5229,0.3642,A5,enc_dual_naive,TeRed+RATE,dual_naive,bin.116,atfull,100,20,raw,275843,7360340,35.0
41,20,5,0.25,0.4146,0.3119,0.4156,12,1,1,2826,17,0.006,0.0,0.0,0.046,0.3265,0.2807,0.2462,0.1975,0.2963,0.3119,A5,enc_rate_single,TeRed+RATE,rate_single,bin.116,atfull,100,20,raw,275843,7360340,35.5
41,5,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,,,A5,enc_none,TeRed+RATE,none,bin.116,atfull,100,20,raw,275843,7360340,31.2
41,20,7,0.35,0.4634,0.3988,0.5165,12,1,1,2915,19,0.0065,0.1707,0.07,0.1558,0.3265,0.2807,0.2462,0.3212,0.507,0.3988,A5,enc_rate_ratio,TeRed+RATE,rate_ratio,bin.116,atfull,100,20,raw,275843,7360340,38.6
41,20,5,0.25,0.4878,0.3306,0.5195,9,1,1,2165,20,0.0092,0.1707,0.07,0.1558,0.3265,0.2807,0.4068,0.4545,0.4938,0.3306,A5,enc_rate_ratio_only,TeRed+RATE,rate_ratio_only,bin.116,atfull,100,20,raw,275843,7360340,39.2
41,20,6,0.3,0.439,0.3564,0.5294,9,1,1,2514,18,0.0072,0.1707,0.07,0.1558,0.3265,0.2807,0.2462,0.4352,0.507,0.3564,A5,enc_rate_rank,TeRed+RATE,rate_rank,bin.116,atfull,100,20,raw,275843,7360340,38.0
30,20,8,0.4,0.5,0.4444,0.5,16,1,1,3425,15,0.0044,0.2667,0.08,0.1579,0.1818,0.2353,0.2222,0.3,0.3636,0.4444,A1,base,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,14.1
30,20,5,0.25,0.3333,0.2857,0.2927,14,1,1,2927,10,0.0034,0.2667,0.08,0.1579,0.1818,0.2353,0.2222,0.2,0.2824,0.2857,A1,legacy_agg,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,14.1
30,20,8,0.4,0.5,0.4444,0.5,16,1,1,3425,15,0.0044,0.2667,0.08,0.1579,0.1818,0.2353,0.2222,0.3,0.3636,0.4444,A1,legacy_cmax,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,14.1
30,20,8,0.4,0.5,0.4444,0.5,16,1,1,3425,15,0.0044,0.2667,0.08,0.1579,0.1818,0.2353,0.2222,0.3,0.3636,0.4444,A1,legacy_w1,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,14.1
30,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2667,0.08,0.1579,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,0.0
30,20,8,0.4,0.5,0.4444,0.5,16,1,1,3425,15,0.0044,0.2667,0.08,0.1579,0.1818,0.2353,0.2222,0.3,0.3636,0.4444,A1,no_rank,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,14.2
30,20,6,0.3,0.4333,0.3545,0.4309,14,1,1,3810,13,0.0034,0.2667,0.08,0.1579,0.125,0.1176,0.1111,0.1,0.3158,0.3545,A1,bfs_q50,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,14.2
30,20,5,0.25,0.1667,0.2,0.2174,16,4,0,3219,5,0.0016,0.2667,0.08,0.1579,0.0,0.0,0.0,0.1143,0.2,0.2,A1,bfs_q90,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,13.2
30,20,8,0.4,0.5,0.4444,0.5,16,1,1,3425,15,0.0044,0.2667,0.08,0.1579,0.1818,0.2353,0.2222,0.3,0.3636,0.4444,A1,w050,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,14.2
30,20,8,0.4,0.5,0.4444,0.5,16,1,1,3425,15,0.0044,0.2667,0.08,0.1579,0.1818,0.2353,0.2222,0.3,0.3636,0.4444,A1,w000,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,13.4
30,20,9,0.45,0.5333,0.4881,0.4881,20,1,1,2351,16,0.0068,0.2667,0.08,0.1579,0.0645,0.0625,0.0606,0.0571,0.1333,0.4881,A3,sort_p95,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,13.3
30,20,4,0.2,0.2333,0.2154,0.3457,6,1,1,1761,7,0.004,0.0,0.0,0.0093,0.1818,0.2353,0.2222,0.3,0.2947,0.2154,A4,v4_drop_log_deg,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,log_deg,12.9
30,20,8,0.4,0.5,0.4444,0.5,16,1,1,3425,15,0.0044,0.2667,0.08,0.1579,0.1818,0.2353,0.2222,0.3,0.3636,0.4444,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,out_in_ratio,13.5
30,20,7,0.35,0.5333,0.4226,0.6667,6,1,1,4000,16,0.004,0.2667,0.08,0.3077,0.125,0.2353,0.3333,0.5,0.5455,0.4226,A4,v4_drop_self_loop,identity+rate,rate,bin.117,atfull,100,20,raw,267500,9393683,self_loop,13.3
37,20,7,0.35,0.6486,0.4547,0.6106,10,1,1,2377,24,0.0101,0.2703,0.1,0.1975,0.4583,0.3729,0.3143,0.4027,0.6106,0.4547,A1,base,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,10.7
37,20,2,0.1,0.3243,0.1529,0.4583,1,1,1,1163,12,0.0103,0.2703,0.1,0.1975,0.4583,0.3729,0.3143,0.2391,0.2474,0.1529,A1,legacy_agg,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,10.8
37,20,7,0.35,0.6486,0.4547,0.6106,10,1,1,2377,24,0.0101,0.2703,0.1,0.1975,0.4583,0.3729,0.3143,0.4027,0.6106,0.4547,A1,legacy_cmax,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,11.4
37,20,7,0.35,0.6486,0.4547,0.6106,10,1,1,2377,24,0.0101,0.2703,0.1,0.1975,0.4583,0.3729,0.3143,0.4027,0.6106,0.4547,A1,legacy_w1,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,11.4
37,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2703,0.1,0.1975,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,0.0
37,20,7,0.35,0.6486,0.4547,0.6106,10,1,1,2377,24,0.0101,0.2703,0.1,0.1975,0.4583,0.3729,0.3143,0.4027,0.6106,0.4547,A1,no_rank,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,11.5
37,20,9,0.45,0.6486,0.5314,0.6025,16,1,1,3649,24,0.0066,0.2703,0.1,0.1975,0.3913,0.3273,0.2812,0.2195,0.5195,0.5314,A1,bfs_q50,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,11.5
37,10,1,0.1,0.027,0.0426,0.0513,2,2,0,341,1,0.0029,0.2703,0.1,0.1975,0.0,0.0513,0.05,0.0476,0.0426,,A1,bfs_q90,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,10.5
37,20,7,0.35,0.6486,0.4547,0.6106,10,1,1,2377,24,0.0101,0.2703,0.1,0.1975,0.4583,0.3729,0.3143,0.4027,0.6106,0.4547,A1,w050,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,10.9
37,20,7,0.35,0.6486,0.4547,0.6106,10,1,1,2377,24,0.0101,0.2703,0.1,0.1975,0.4583,0.3729,0.3143,0.4027,0.6106,0.4547,A1,w000,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,10.8
37,20,2,0.1,0.3243,0.1529,0.4583,1,1,1,818,12,0.0147,0.2703,0.1,0.1975,0.4583,0.3729,0.3143,0.2391,0.1497,0.1529,A3,sort_p95,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,10.8
37,20,4,0.2,0.4324,0.2735,0.5246,6,1,1,1710,16,0.0094,0.0,0.0,0.0283,0.4898,0.52,0.4602,0.4641,0.4156,0.2735,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,log_deg,10.9
37,20,7,0.35,0.6486,0.4547,0.6106,10,1,1,2377,24,0.0101,0.2703,0.1,0.1975,0.4583,0.3729,0.3143,0.4027,0.6106,0.4547,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,out_in_ratio,10.9
37,20,5,0.25,0.5946,0.352,0.7458,5,1,1,2501,22,0.0088,0.2703,0.1,0.2857,0.4255,0.4898,0.52,0.7458,0.5432,0.352,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,self_loop,11.0
37,20,7,0.35,0.7297,0.4731,0.6494,8,1,1,3078,27,0.0088,0.2703,0.1,0.1975,0.52,0.4127,0.3421,0.4027,0.6473,0.4731,A1,base,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,11.5
37,20,5,0.25,0.5405,0.3419,0.52,1,1,1,2145,20,0.0093,0.2703,0.1,0.1975,0.52,0.4127,0.3421,0.2549,0.1557,0.3419,A1,legacy_agg,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,10.7
37,20,7,0.35,0.7297,0.4731,0.6494,8,1,1,3078,27,0.0088,0.2703,0.1,0.1975,0.52,0.4127,0.3421,0.4027,0.6473,0.4731,A1,legacy_cmax,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,10.8
37,20,7,0.35,0.7297,0.4731,0.6494,8,1,1,3078,27,0.0088,0.2703,0.1,0.1975,0.52,0.4127,0.3421,0.4027,0.6473,0.4731,A1,legacy_w1,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,10.8
37,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2703,0.1,0.1975,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,0.0
37,20,7,0.35,0.7297,0.4731,0.6494,8,1,1,3078,27,0.0088,0.2703,0.1,0.1975,0.52,0.4127,0.3421,0.4027,0.6473,0.4731,A1,no_rank,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,11.4
37,20,8,0.4,0.6757,0.5025,0.5548,17,1,1,3649,25,0.0069,0.2703,0.1,0.1975,0.3913,0.3273,0.2812,0.2195,0.5316,0.5025,A1,bfs_q50,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,10.8
37,12,1,0.0833,0.027,0.0408,0.05,3,3,0,547,1,0.0018,0.2703,0.1,0.1975,0.0,0.0,0.05,0.0476,0.0426,,A1,bfs_q90,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,9.8
37,20,7,0.35,0.7297,0.4731,0.6494,8,1,1,3078,27,0.0088,0.2703,0.1,0.1975,0.52,0.4127,0.3421,0.4027,0.6473,0.4731,A1,w050,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,10.8
37,20,7,0.35,0.7297,0.4731,0.6494,8,1,1,3078,27,0.0088,0.2703,0.1,0.1975,0.52,0.4127,0.3421,0.4027,0.6473,0.4731,A1,w000,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,10.8
37,20,3,0.15,0.4054,0.219,0.52,1,1,1,1365,15,0.011,0.2703,0.1,0.1975,0.52,0.4127,0.3421,0.2549,0.1557,0.219,A3,sort_p95,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,10.9
37,20,5,0.25,0.5405,0.3419,0.6557,6,1,1,2550,20,0.0078,0.0,0.0,0.03,0.4898,0.52,0.4602,0.6255,0.5195,0.3419,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,log_deg,10.9
37,20,7,0.35,0.7297,0.4731,0.6494,8,1,1,3078,27,0.0088,0.2703,0.1,0.1975,0.52,0.4127,0.3421,0.4027,0.6473,0.4731,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,out_in_ratio,11.0
37,20,7,0.35,0.6486,0.4547,0.7241,4,1,1,2959,24,0.0081,0.2703,0.1,0.2857,0.4583,0.549,0.7018,0.664,0.6106,0.4547,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257566,7424813,self_loop,11.0
37,20,7,0.35,0.6486,0.4547,0.6106,10,1,1,2377,24,0.0101,0.2703,0.1,0.1975,0.4583,0.3729,0.3143,0.4027,0.6106,0.4547,A5,enc_dual_naive,TeRed+RATE,dual_naive,bin.117,atfull,100,20,raw,257566,7424813,34.8
37,20,4,0.2,0.5135,0.2879,0.6038,2,1,1,2548,19,0.0075,0.0,0.0,0.0873,0.4255,0.6038,0.5246,0.5373,0.4497,0.2879,A5,enc_rate_single,TeRed+RATE,rate_single,bin.117,atfull,100,20,raw,257566,7424813,35.0
37,3,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,,,,A5,enc_none,TeRed+RATE,none,bin.117,atfull,100,20,raw,257566,7424813,30.2
37,20,6,0.3,0.6216,0.4047,0.649,7,1,1,2394,23,0.0096,0.2703,0.1,0.2025,0.4255,0.4583,0.4112,0.5373,0.6106,0.4047,A5,enc_rate_ratio,TeRed+RATE,rate_ratio,bin.117,atfull,100,20,raw,257566,7424813,38.0
37,20,8,0.4,0.6486,0.4948,0.7021,7,1,1,2803,24,0.0086,0.2703,0.1,0.1975,0.4898,0.52,0.4602,0.6452,0.5973,0.4948,A5,enc_rate_ratio_only,TeRed+RATE,rate_ratio_only,bin.117,atfull,100,20,raw,257566,7424813,39.5
37,20,7,0.35,0.6486,0.4547,0.7206,7,1,1,2396,24,0.01,0.2703,0.1,0.2,0.4255,0.52,0.4602,0.6452,0.6733,0.4547,A5,enc_rate_rank,TeRed+RATE,rate_rank,bin.117,atfull,100,20,raw,257566,7424813,39.4
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A1,base,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.1
27,20,8,0.4,0.6667,0.5,0.5161,19,1,1,2855,18,0.0063,0.2593,0.07,0.1351,0.3636,0.4118,0.3733,0.3146,0.2258,0.5,A1,legacy_agg,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.1
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A1,legacy_cmax,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.1
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A1,legacy_w1,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.2
27,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2593,0.07,0.1351,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,0.0
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A1,no_rank,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,14.2
