n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,first_hit,top1_hit,n_alerted_nodes,covered_gt,node_prec,flat_topk_cov,flat_topk_prec,node_best_f1,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20,group,variant,config,encoding,file,rec_tag,top_k,max_alerts,v4_scale,n_nodes_Gp,n_edges_Gp,runtime_s
37,20,4,0.2,0.3514,0.2549,0.4255,1,1,1,1271,13,0.0102,0.2703,0.1,0.2025,0.4255,0.3509,0.2985,0.2299,0.2391,0.2549,A3,sort_p95,TeRed+RATE*,rate_ratio,bin.117,atfull,100,20,raw,257566,7424813,10.7
37,20,4,0.2,0.5405,0.292,0.5534,5,1,1,2844,20,0.007,0.0,0.0,0.0468,0.4898,0.52,0.4602,0.5534,0.4598,0.292,A4,v4_drop_log_deg,TeRed+RATE*,rate_ratio,bin.117,atfull,100,20,raw,257566,7424813,log_deg,11.0
37,20,6,0.3,0.6216,0.4047,0.649,7,1,1,2394,23,0.0096,0.2703,0.1,0.2025,0.4255,0.4583,0.4112,0.5373,0.6106,0.4047,A4,v4_drop_out_in_ratio,TeRed+RATE*,rate_ratio,bin.117,atfull,100,20,raw,257566,7424813,out_in_ratio,11.1
37,20,7,0.35,0.6757,0.4611,0.7241,4,1,1,2505,25,0.01,0.2703,0.1,0.2857,0.4583,0.549,0.7018,0.664,0.6234,0.4611,A4,v4_drop_self_loop,TeRed+RATE*,rate_ratio,bin.117,atfull,100,20,raw,257566,7424813,self_loop,11.1
31,20,7,0.35,0.8387,0.4939,0.6916,8,1,1,3030,26,0.0086,0.3226,0.1,0.1802,0.4878,0.3922,0.3279,0.4507,0.6076,0.4939,A1,base,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,10.8
31,20,5,0.25,0.5161,0.3368,0.3922,2,2,0,2123,16,0.0075,0.3226,0.1,0.1802,0.0,0.3922,0.3279,0.2469,0.1527,0.3368,A1,legacy_agg,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,10.6
31,20,7,0.35,0.8387,0.4939,0.6916,8,1,1,3030,26,0.0086,0.3226,0.1,0.1802,0.4878,0.3922,0.3279,0.4507,0.6076,0.4939,A1,legacy_cmax,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,10.6
31,20,7,0.35,0.8387,0.4939,0.6916,8,1,1,3030,26,0.0086,0.3226,0.1,0.1802,0.4878,0.3922,0.3279,0.4507,0.6076,0.4939,A1,legacy_w1,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,10.7
31,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.3226,0.1,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,0.0
31,20,7,0.35,0.8387,0.4939,0.6916,8,1,1,3030,26,0.0086,0.3226,0.1,0.1802,0.4878,0.3922,0.3279,0.4507,0.6076,0.4939,A1,no_rank,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,10.6
31,20,8,0.4,0.8065,0.5348,0.6352,13,1,1,3467,25,0.0072,0.3226,0.1,0.1802,0.4878,0.3922,0.3279,0.2469,0.5507,0.5348,A1,bfs_q50,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,10.6
31,10,0,0.0,0.0,0.0,0.0,0,0,0,35,0,0.0,0.3226,0.1,0.1802,0.0,0.0,0.0,0.0,0.0,,A1,bfs_q90,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,9.8
31,20,7,0.35,0.8387,0.4939,0.6916,8,1,1,3030,26,0.0086,0.3226,0.1,0.1802,0.4878,0.3922,0.3279,0.4507,0.6076,0.4939,A1,w050,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,10.6
31,20,7,0.35,0.8387,0.4939,0.6916,8,1,1,3030,26,0.0086,0.3226,0.1,0.1802,0.4878,0.3922,0.3279,0.4507,0.6076,0.4939,A1,w000,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,10.9
31,20,3,0.15,0.6129,0.241,0.2621,18,14,0,1300,19,0.0146,0.3226,0.1,0.1802,0.0,0.0,0.0,0.0,0.0,0.241,A3,sort_p95,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,10.8
31,20,7,0.35,0.7419,0.4756,0.6168,11,1,1,2793,23,0.0082,0.0,0.0,0.0489,0.4878,0.3922,0.3279,0.2469,0.5753,0.4756,A4,v4_drop_log_deg,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,log_deg,11.0
31,20,7,0.35,0.8387,0.4939,0.6916,8,1,1,3030,26,0.0086,0.3226,0.1,0.1802,0.4878,0.3922,0.3279,0.4507,0.6076,0.4939,A4,v4_drop_out_in_ratio,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,out_in_ratio,11.0
31,20,8,0.4,0.871,0.5482,0.8565,8,1,1,2481,27,0.0109,0.3226,0.1,0.2703,0.4878,0.6522,0.6809,0.76,0.7631,0.5482,A4,v4_drop_self_loop,TeRed+RATE*,rate_ratio,bin.118,atfull,100,20,raw,256554,7453735,self_loop,10.9
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,870,14,0.0161,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,base,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,0.7
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,865,14,0.0162,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,legacy_agg,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,870,14,0.0161,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,legacy_cmax,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,870,14,0.0161,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,legacy_w1,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,1,0.05,0.0667,0.0571,0.1176,2,2,0,20,1,0.05,0.0667,0.01,0.1176,0.0,0.1176,0.1111,0.1,0.08,0.0571,A1,no_bfs,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,0.0
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,870,14,0.0161,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,no_rank,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,2,0.1,1.0,0.1818,1.0,2,1,1,1075,15,0.014,0.0667,0.01,0.1176,0.8889,1.0,0.8,0.5714,0.3333,0.1818,A1,bfs_q50,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,4,1,0.25,0.8,0.381,0.8889,1,1,1,604,12,0.0199,0.0667,0.01,0.1176,0.8889,0.6154,0.4706,,,,A1,bfs_q90,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,870,14,0.0161,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,w050,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,870,14,0.0161,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A1,w000,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,20,2,0.1,0.8,0.1778,0.8889,2,1,1,473,12,0.0254,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.5333,0.32,0.1778,A3,sort_p95,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,0.4
15,6,1,0.1667,0.9333,0.2828,0.9655,1,1,1,817,14,0.0171,0.6,0.09,0.2353,0.9655,0.6512,0.4912,0.3294,,,A4,v4_drop_log_deg,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,log_deg,0.5
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,870,14,0.0161,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A4,v4_drop_out_in_ratio,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,out_in_ratio,0.5
15,20,3,0.15,0.9333,0.2585,0.8889,2,1,1,870,14,0.0161,0.0667,0.01,0.1176,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585,A4,v4_drop_self_loop,TeRed+RATE*,rate_ratio,bin.119@500000,at500000,100,20,raw,16849,255601,self_loop,0.5
27,20,5,0.25,0.7407,0.3738,0.65,2,1,1,2870,20,0.007,0.2593,0.07,0.1765,0.4571,0.65,0.5591,0.437,0.5101,0.3738,A1,base,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,10.6
27,20,2,0.1,0.4815,0.1656,0.65,2,1,1,1357,13,0.0096,0.2593,0.07,0.1765,0.3125,0.65,0.5591,0.437,0.2826,0.1656,A1,legacy_agg,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,10.5
27,20,5,0.25,0.7407,0.3738,0.65,2,1,1,2870,20,0.007,0.2593,0.07,0.1765,0.4571,0.65,0.5591,0.437,0.5101,0.3738,A1,legacy_cmax,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,10.5
27,20,5,0.25,0.7407,0.3738,0.65,2,1,1,2870,20,0.007,0.2593,0.07,0.1765,0.4571,0.65,0.5591,0.437,0.5101,0.3738,A1,legacy_w1,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,10.5
27,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2593,0.07,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,0.0
27,20,5,0.25,0.7407,0.3738,0.65,2,1,1,2870,20,0.007,0.2593,0.07,0.1765,0.4571,0.65,0.5591,0.437,0.5101,0.3738,A1,no_rank,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,10.7
27,20,5,0.25,0.7407,0.3738,0.5846,8,1,1,3123,20,0.0064,0.2593,0.07,0.1765,0.4571,0.5405,0.4762,0.3846,0.5101,0.3738,A1,bfs_q50,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,10.6
27,14,2,0.1429,0.0741,0.0976,0.1333,3,2,0,449,2,0.0045,0.2593,0.07,0.1765,0.0,0.069,0.1333,0.125,0.1081,,A1,bfs_q90,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,9.6
27,20,5,0.25,0.7407,0.3738,0.65,2,1,1,2870,20,0.007,0.2593,0.07,0.1765,0.4571,0.65,0.5591,0.437,0.5101,0.3738,A1,w050,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,10.6
27,20,5,0.25,0.7407,0.3738,0.65,2,1,1,2870,20,0.007,0.2593,0.07,0.1765,0.4571,0.65,0.5591,0.437,0.5101,0.3738,A1,w000,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,10.7
27,20,2,0.1,0.4815,0.1656,0.1923,5,5,0,1128,13,0.0115,0.2593,0.07,0.1765,0.0,0.0,0.0,0.1923,0.1299,0.1656,A3,sort_p95,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,10.5
27,20,3,0.15,0.5556,0.2362,0.65,2,1,1,3160,15,0.0047,0.0,0.0,0.0329,0.4571,0.65,0.5591,0.437,0.3896,0.2362,A4,v4_drop_log_deg,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,log_deg,10.7
27,20,5,0.25,0.7407,0.3738,0.65,2,1,1,2870,20,0.007,0.2593,0.07,0.1765,0.4571,0.65,0.5591,0.437,0.5101,0.3738,A4,v4_drop_out_in_ratio,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,out_in_ratio,10.9
27,20,6,0.3,0.7407,0.427,0.7047,5,1,1,3100,20,0.0065,0.2963,0.08,0.2564,0.5,0.4,0.5591,0.7047,0.5846,0.427,A4,v4_drop_self_loop,TeRed+RATE*,rate_ratio,bin.120,atfull,100,20,raw,285710,7306969,self_loop,10.8
10,20,2,0.1,0.8,0.1778,0.8889,2,1,1,684,8,0.0117,0.0,0.0,0.0065,0.75,0.8889,0.7273,0.5333,0.32,0.1778,A1,base,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,0.7
10,20,2,0.1,0.8,0.1778,0.8889,2,1,1,678,8,0.0118,0.0,0.0,0.0065,0.75,0.8889,0.7273,0.5333,0.32,0.1778,A1,legacy_agg,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,0.4
10,20,2,0.1,0.8,0.1778,0.8889,2,1,1,684,8,0.0117,0.0,0.0,0.0065,0.75,0.8889,0.7273,0.5333,0.32,0.1778,A1,legacy_cmax,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,0.4
10,20,2,0.1,0.8,0.1778,0.8889,2,1,1,684,8,0.0117,0.0,0.0,0.0065,0.75,0.8889,0.7273,0.5333,0.32,0.1778,A1,legacy_w1,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,0.4
10,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,0.0
10,20,2,0.1,0.8,0.1778,0.8889,2,1,1,684,8,0.0117,0.0,0.0,0.0065,0.75,0.8889,0.7273,0.5333,0.32,0.1778,A1,no_rank,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,0.4
10,20,2,0.1,0.9,0.18,0.9474,2,1,1,1061,9,0.0085,0.0,0.0,0.0065,0.8235,0.9474,0.766,0.5538,0.3273,0.18,A1,bfs_q50,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,0.4
10,6,2,0.3333,0.4,0.3636,0.5714,2,1,1,540,4,0.0074,0.0,0.0,0.0065,0.4615,0.5714,0.5,0.4,,,A1,bfs_q90,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,0.4
10,20,2,0.1,0.8,0.1778,0.8889,2,1,1,684,8,0.0117,0.0,0.0,0.0065,0.75,0.8889,0.7273,0.5333,0.32,0.1778,A1,w050,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,0.4
10,20,2,0.1,0.8,0.1778,0.8889,2,1,1,684,8,0.0117,0.0,0.0,0.0065,0.75,0.8889,0.7273,0.5333,0.32,0.1778,A1,w000,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,0.4
10,20,1,0.05,0.2,0.08,0.3333,1,1,1,284,2,0.007,0.0,0.0,0.0065,0.3333,0.2857,0.25,0.2,0.1333,0.08,A3,sort_p95,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,0.4
10,20,2,0.1,0.8,0.1778,0.75,1,1,1,716,8,0.0112,0.7,0.07,0.2295,0.75,0.5455,0.7273,0.5333,0.32,0.1778,A4,v4_drop_log_deg,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,log_deg,0.5
10,20,2,0.1,0.8,0.1778,0.8889,2,1,1,684,8,0.0117,0.0,0.0,0.0065,0.75,0.8889,0.7273,0.5333,0.32,0.1778,A4,v4_drop_out_in_ratio,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,out_in_ratio,0.5
10,20,2,0.1,0.8,0.1778,0.8889,2,1,1,820,8,0.0098,0.0,0.0,0.0065,0.3333,0.8889,0.7273,0.5333,0.32,0.1778,A4,v4_drop_self_loop,TeRed+RATE*,rate_ratio,bin.6@400000,at400000,100,20,raw,22250,286251,self_loop,0.5
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,481,11,0.0229,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,base,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,0.8
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,476,11,0.0231,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,legacy_agg,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,0.4
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,481,11,0.0229,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,legacy_cmax,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,481,11,0.0229,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,legacy_w1,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,1,0.05,0.0769,0.0606,0.1333,2,2,0,20,1,0.05,0.0769,0.01,0.1333,0.0,0.1333,0.125,0.1111,0.087,0.0606,A1,no_bfs,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,0.0
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,481,11,0.0229,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,no_rank,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,665,11,0.0165,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,bfs_q50,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,4,3,0.75,0.6923,0.72,0.8182,3,1,1,438,9,0.0205,0.0769,0.01,0.1333,0.375,0.5556,0.8182,,,,A1,bfs_q90,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,481,11,0.0229,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,w050,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,481,11,0.0229,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,w000,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,1,0.05,0.4615,0.0902,0.1519,11,11,0,273,6,0.022,0.0769,0.01,0.1333,0.0,0.0,0.0,0.0,0.0,0.0902,A3,sort_p95,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,8,3,0.375,0.8462,0.5197,0.9167,3,1,1,671,11,0.0164,0.7692,0.1,0.4,0.6316,0.8182,0.9167,0.7021,,,A4,v4_drop_log_deg,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,log_deg,0.6
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,481,11,0.0229,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A4,v4_drop_out_in_ratio,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,out_in_ratio,0.6
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,481,11,0.0229,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A4,v4_drop_self_loop,TeRed+RATE*,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,self_loop,0.6
