n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,first_hit,top1_hit,n_alerted_nodes,covered_gt,node_prec,flat_topk_cov,flat_topk_prec,node_best_f1,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20,group,variant,config,encoding,file,rec_tag,top_k,max_alerts,v4_scale,n_nodes_Gp,n_edges_Gp,runtime_s
27,20,8,0.4,0.6667,0.5,0.5161,19,1,1,2855,18,0.0063,0.2593,0.07,0.1351,0.3636,0.4118,0.3733,0.3146,0.2258,0.5,A1,legacy_agg,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.4
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A1,legacy_cmax,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.5
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A1,legacy_w1,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.5
27,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2593,0.07,0.1351,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,0.0
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A1,no_rank,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.4
27,20,6,0.3,0.7037,0.4207,0.5101,15,1,1,3637,19,0.0052,0.2593,0.07,0.1351,0.3636,0.3077,0.2667,0.2105,0.2388,0.4207,A1,bfs_q50,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.5
27,20,7,0.35,0.2963,0.3209,0.3721,14,3,0,3418,8,0.0023,0.2593,0.07,0.1351,0.0,0.0,0.1212,0.2376,0.3077,0.3209,A1,bfs_q90,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,12.4
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A1,w050,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.5
27,20,9,0.45,0.7407,0.5599,0.6847,12,1,1,3630,20,0.0055,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5963,0.5599,A1,w000,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.5
27,20,6,0.3,0.6296,0.4064,0.4064,20,5,0,2292,17,0.0074,0.2593,0.07,0.1351,0.0,0.0,0.0,0.0625,0.0541,0.4064,A3,sort_p95,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.5
27,20,6,0.3,0.5185,0.3801,0.4494,7,1,1,2233,14,0.0063,0.0,0.0,0.028,0.2,0.3636,0.3333,0.2857,0.3846,0.3801,A4,v4_drop_log_deg,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,log_deg,12.8
27,20,5,0.25,0.5185,0.3373,0.5668,8,1,1,1943,14,0.0072,0.0,0.0,0.0123,0.3636,0.3077,0.3733,0.3146,0.5091,0.3373,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,out_in_ratio,13.2
27,20,8,0.4,0.6667,0.5,0.6667,6,1,1,3630,18,0.005,0.4074,0.11,0.2857,0.5405,0.4255,0.5333,0.6292,0.5963,0.5,A4,v4_drop_self_loop,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,self_loop,13.5
34,20,6,0.3,0.7059,0.4211,0.6667,1,1,1,2711,24,0.0089,0.3235,0.11,0.2018,0.6667,0.5,0.4,0.2857,0.3904,0.4211,A1,base,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.3
34,20,2,0.1,0.5294,0.1682,0.5,2,2,0,1526,18,0.0118,0.3235,0.11,0.2018,0.0,0.5,0.4,0.2857,0.1667,0.1682,A1,legacy_agg,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.5
34,20,6,0.3,0.7059,0.4211,0.6667,1,1,1,2711,24,0.0089,0.3235,0.11,0.2018,0.6667,0.5,0.4,0.2857,0.3904,0.4211,A1,legacy_cmax,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.7
34,20,6,0.3,0.7059,0.4211,0.6667,1,1,1,2711,24,0.0089,0.3235,0.11,0.2018,0.6667,0.5,0.4,0.2857,0.3904,0.4211,A1,legacy_w1,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.5
34,20,2,0.1,0.0588,0.0741,0.0741,20,19,0,20,2,0.1,0.3235,0.11,0.2018,0.0,0.0,0.0,0.0,0.0,0.0741,A1,no_bfs,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,0.0
34,20,6,0.3,0.7059,0.4211,0.6667,1,1,1,2711,24,0.0089,0.3235,0.11,0.2018,0.6667,0.5,0.4,0.2857,0.3904,0.4211,A1,no_rank,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.3
34,20,8,0.4,0.6471,0.4944,0.5373,11,1,1,2902,22,0.0076,0.3235,0.11,0.2018,0.4545,0.4889,0.4356,0.4671,0.5,0.4944,A1,bfs_q50,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.5
34,16,3,0.1875,0.1176,0.1446,0.1622,2,1,1,305,4,0.0131,0.3235,0.11,0.2018,0.0571,0.1622,0.1558,0.1446,0.1224,,A1,bfs_q90,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,11.3
34,20,6,0.3,0.7059,0.4211,0.6667,1,1,1,2711,24,0.0089,0.3235,0.11,0.2018,0.6667,0.5,0.4,0.2857,0.3904,0.4211,A1,w050,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.7
34,20,6,0.3,0.7059,0.4211,0.6667,1,1,1,2711,24,0.0089,0.3235,0.11,0.2018,0.6667,0.5,0.4,0.2857,0.3904,0.4211,A1,w000,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.6
34,20,2,0.1,0.5588,0.1696,0.1944,17,14,0,1156,19,0.0164,0.3235,0.11,0.2018,0.0,0.0,0.0,0.0,0.0,0.1696,A3,sort_p95,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,12.7
34,20,5,0.25,0.5,0.3333,0.5532,2,1,1,2953,17,0.0058,0.0,0.0,0.1117,0.4186,0.5532,0.486,0.391,0.2626,0.3333,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,log_deg,12.3
34,20,3,0.15,0.5588,0.2365,0.6667,2,1,1,1803,19,0.0105,0.0,0.0,0.0304,0.64,0.6667,0.5714,0.4444,0.3904,0.2365,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,out_in_ratio,12.3
34,20,7,0.35,0.6765,0.4613,0.6667,3,1,1,2341,23,0.0098,0.3235,0.11,0.2391,0.5217,0.64,0.6667,0.6372,0.6087,0.4613,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,self_loop,12.8
34,20,6,0.3,0.7353,0.4261,0.5532,1,1,1,2562,25,0.0098,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.4444,0.4261,A1,base,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.8
34,20,2,0.1,0.4412,0.163,0.5532,1,1,1,1543,15,0.0097,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.2752,0.163,A1,legacy_agg,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.3
34,20,6,0.3,0.7353,0.4261,0.5532,1,1,1,2562,25,0.0098,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.4444,0.4261,A1,legacy_cmax,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.3
34,20,6,0.3,0.7353,0.4261,0.5532,1,1,1,2562,25,0.0098,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.4444,0.4261,A1,legacy_w1,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.4
34,20,2,0.1,0.0588,0.0741,0.0741,20,19,0,20,2,0.1,0.3235,0.11,0.2,0.0,0.0,0.0,0.0,0.0,0.0741,A1,no_bfs,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,0.0
34,20,6,0.3,0.7353,0.4261,0.5532,1,1,1,2562,25,0.0098,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.4444,0.4261,A1,no_rank,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.4
34,20,8,0.4,0.7353,0.5181,0.5952,16,1,1,2902,25,0.0086,0.3235,0.11,0.2,0.4545,0.4889,0.4356,0.4671,0.4324,0.5181,A1,bfs_q50,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.2
34,17,3,0.1765,0.1471,0.1604,0.2105,2,1,1,507,5,0.0099,0.3235,0.11,0.2,0.0571,0.2105,0.2,0.1818,0.1481,,A1,bfs_q90,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,11.2
34,20,6,0.3,0.7353,0.4261,0.5532,1,1,1,2562,25,0.0098,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.4444,0.4261,A1,w050,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.4
34,20,6,0.3,0.7353,0.4261,0.5532,1,1,1,2562,25,0.0098,0.3235,0.11,0.2,0.5532,0.4333,0.3562,0.4196,0.4444,0.4261,A1,w000,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.4
34,20,1,0.05,0.3824,0.0884,0.208,7,7,0,943,13,0.0138,0.3235,0.11,0.2,0.0,0.0,0.0,0.0,0.1585,0.0884,A3,sort_p95,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,12.2
34,20,5,0.25,0.5588,0.3455,0.531,3,1,1,3228,19,0.0059,0.0,0.0,0.1111,0.5217,0.4138,0.531,0.4196,0.3664,0.3455,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,log_deg,12.2
34,20,6,0.3,0.7353,0.4261,0.5854,10,1,1,2475,25,0.0101,0.0,0.0,0.0267,0.5532,0.4333,0.531,0.4196,0.5854,0.4261,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,out_in_ratio,12.5
34,20,6,0.3,0.7647,0.4309,0.6081,7,1,1,2114,26,0.0123,0.3235,0.11,0.2366,0.5532,0.5833,0.5091,0.5085,0.5143,0.4309,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.118,atfull,100,20,raw,256447,8021309,self_loop,12.7
34,20,6,0.3,0.7059,0.4211,0.6667,1,1,1,2711,24,0.0089,0.3235,0.11,0.2018,0.6667,0.5,0.4,0.2857,0.3904,0.4211,A5,enc_dual_naive,TeRed+RATE,dual_naive,bin.118,atfull,100,20,raw,256447,8021309,36.3
34,20,6,0.3,0.6765,0.4157,0.6923,3,1,1,3188,23,0.0072,0.1176,0.04,0.1183,0.5833,0.64,0.6923,0.5625,0.4663,0.4157,A5,enc_rate_single,TeRed+RATE,rate_single,bin.118,atfull,100,20,raw,256447,8021309,36.3
34,1,1,1.0,0.0294,0.0571,0.0571,1,1,1,52,1,0.0192,0.0,0.0,0.006,0.0571,,,,,,A5,enc_none,TeRed+RATE,none,bin.118,atfull,100,20,raw,256447,8021309,31.1
34,20,6,0.3,0.7647,0.4309,0.5532,1,1,1,2522,26,0.0103,0.3235,0.11,0.2037,0.5532,0.4333,0.3562,0.4196,0.3664,0.4309,A5,enc_rate_ratio,TeRed+RATE,rate_ratio,bin.118,atfull,100,20,raw,256447,8021309,39.9
34,20,7,0.35,0.5882,0.4389,0.5833,3,1,1,2644,20,0.0076,0.3235,0.11,0.2,0.4545,0.5217,0.5833,0.4884,0.4196,0.4389,A5,enc_rate_ratio_only,TeRed+RATE,rate_ratio_only,bin.118,atfull,100,20,raw,256447,8021309,39.8
34,20,5,0.25,0.5294,0.3396,0.6122,2,1,1,2175,18,0.0083,0.3235,0.11,0.2018,0.5833,0.6122,0.531,0.4196,0.3664,0.3396,A5,enc_rate_rank,TeRed+RATE,rate_rank,bin.118,atfull,100,20,raw,256447,8021309,39.4
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,base,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.8
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,legacy_agg,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,legacy_cmax,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,legacy_w1,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,20,2,0.1,0.2,0.1333,0.2857,4,2,0,20,2,0.1,0.2,0.02,0.2857,0.0,0.1667,0.1538,0.2667,0.2,0.1333,A1,no_bfs,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.0
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,no_rank,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,20,3,0.15,1.0,0.2609,0.9474,2,1,1,1676,10,0.006,0.2,0.02,0.2857,0.75,0.9474,0.766,0.75,0.4615,0.2609,A1,bfs_q50,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,1.0
10,12,1,0.0833,0.7,0.1489,0.8235,1,1,1,883,7,0.0079,0.2,0.02,0.2857,0.8235,0.5833,0.4516,0.3111,0.175,,A1,bfs_q90,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,w050,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.8889,1,1,1,1222,8,0.0065,0.2,0.02,0.2857,0.8889,0.6154,0.4706,0.32,0.1778,,A1,w000,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,10,1,0.1,0.8,0.1778,0.6154,2,2,0,1222,8,0.0065,0.2,0.02,0.2857,0.0,0.6154,0.4706,0.32,0.1778,,A3,sort_p95,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,0.7
10,13,1,0.0769,0.4,0.129,0.5714,1,1,1,892,4,0.0045,0.2,0.02,0.0645,0.5714,0.4444,0.3636,0.2667,0.16,,A4,v4_drop_log_deg,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,log_deg,0.8
10,15,1,0.0667,0.8,0.1231,0.8889,1,1,1,1186,8,0.0067,0.0,0.0,0.0426,0.8889,0.6154,0.4706,0.32,0.1778,,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,out_in_ratio,0.8
10,20,1,0.05,0.9,0.0947,0.9474,1,1,1,1257,9,0.0072,0.2,0.02,0.3077,0.9474,0.6429,0.4865,0.3273,0.18,0.0947,A4,v4_drop_self_loop,identity+rate,rate,bin.119@500000,at500000,100,20,raw,18635,476913,self_loop,0.8
15,20,1,0.05,0.8667,0.0945,0.9286,1,1,1,1058,13,0.0123,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,0.0945,A1,base,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8667,0.0945,0.6341,2,2,0,1058,13,0.0123,0.1333,0.02,0.2353,0.0,0.6341,0.4815,0.325,0.1793,0.0945,A1,legacy_agg,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8667,0.0945,0.9286,1,1,1,1058,13,0.0123,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,0.0945,A1,legacy_cmax,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8667,0.0945,0.9286,1,1,1,1058,13,0.0123,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,0.0945,A1,legacy_w1,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.1333,0.1143,0.2353,2,1,1,20,2,0.1,0.1333,0.02,0.2353,0.125,0.2353,0.2222,0.2,0.16,0.1143,A1,no_bfs,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.0
15,20,1,0.05,0.8667,0.0945,0.9286,1,1,1,1058,13,0.0123,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,0.0945,A1,no_rank,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.9333,0.1806,0.8889,1,1,1,868,14,0.0161,0.1333,0.02,0.2353,0.8889,0.6154,0.7778,0.56,0.3294,0.1806,A1,bfs_q50,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,5,2,0.4,0.8,0.5333,0.7273,3,1,1,607,12,0.0198,0.1333,0.02,0.2353,0.6957,0.5161,0.7273,0.5333,,,A1,bfs_q90,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8667,0.0945,0.9286,1,1,1,1058,13,0.0123,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,0.0945,A1,w050,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8667,0.0945,0.9286,1,1,1,1058,13,0.0123,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,0.0945,A1,w000,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8667,0.0945,0.152,12,12,0,1058,13,0.0123,0.1333,0.02,0.2353,0.0,0.0,0.0,0.0,0.0,0.0945,A3,sort_p95,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8,0.0941,0.8889,1,1,1,948,12,0.0127,0.1333,0.02,0.1429,0.8889,0.6154,0.4706,0.32,0.1778,0.0941,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,log_deg,0.6
15,15,2,0.1333,0.8,0.2286,0.8889,2,1,1,937,12,0.0128,0.4667,0.07,0.1379,0.5,0.8889,0.7273,0.5333,0.32,,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,out_in_ratio,0.6
15,20,1,0.05,0.8667,0.0945,0.9286,1,1,1,1062,13,0.0122,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,0.0945,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,self_loop,0.6
15,20,2,0.1,0.8667,0.1793,0.8462,1,1,1,960,13,0.0135,0.1333,0.02,0.2353,0.8462,0.5946,0.7536,0.5474,0.325,0.1793,A1,base,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.8667,0.1793,0.7536,3,2,0,764,13,0.017,0.1333,0.02,0.2353,0.0,0.5946,0.7536,0.5474,0.325,0.1793,A1,legacy_agg,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.8667,0.1793,0.8462,1,1,1,960,13,0.0135,0.1333,0.02,0.2353,0.8462,0.5946,0.7536,0.5474,0.325,0.1793,A1,legacy_cmax,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.8667,0.1793,0.8462,1,1,1,960,13,0.0135,0.1333,0.02,0.2353,0.8462,0.5946,0.7536,0.5474,0.325,0.1793,A1,legacy_w1,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.1333,0.1143,0.2353,2,1,1,20,2,0.1,0.1333,0.02,0.2353,0.125,0.2353,0.2222,0.2,0.16,0.1143,A1,no_bfs,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.0
15,20,2,0.1,0.8667,0.1793,0.8462,1,1,1,960,13,0.0135,0.1333,0.02,0.2353,0.8462,0.5946,0.7536,0.5474,0.325,0.1793,A1,no_rank,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,3,0.15,1.0,0.2609,0.8889,1,1,1,1048,15,0.0143,0.1333,0.02,0.2353,0.8889,0.6154,0.7778,0.75,0.4615,0.2609,A1,bfs_q50,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,5,1,0.2,0.8,0.32,0.8889,1,1,1,515,12,0.0233,0.1333,0.02,0.2353,0.8889,0.6154,0.4706,0.32,,,A1,bfs_q90,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.8667,0.1793,0.8462,1,1,1,960,13,0.0135,0.1333,0.02,0.2353,0.8462,0.5946,0.7536,0.5474,0.325,0.1793,A1,w050,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.8667,0.1793,0.8462,1,1,1,960,13,0.0135,0.1333,0.02,0.2353,0.8462,0.5946,0.7536,0.5474,0.325,0.1793,A1,w000,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,2,0.1,0.8667,0.1793,0.3881,8,3,0,674,13,0.0193,0.1333,0.02,0.2353,0.0,0.0,0.1905,0.16,0.325,0.1793,A3,sort_p95,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,0.6
15,20,1,0.05,0.8,0.0941,0.8889,1,1,1,940,12,0.0128,0.1333,0.02,0.1379,0.8889,0.6154,0.4706,0.32,0.1778,0.0941,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,log_deg,0.7
15,5,2,0.4,0.8,0.5333,0.8889,2,1,1,748,12,0.016,0.5333,0.08,0.156,0.75,0.8889,0.7273,0.5333,,,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,out_in_ratio,0.7
15,20,2,0.1,0.8667,0.1793,0.8462,1,1,1,977,13,0.0133,0.1333,0.02,0.2353,0.8462,0.5946,0.7536,0.5474,0.325,0.1793,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.119@500000,at500000,100,20,raw,17252,387473,self_loop,0.7
15,20,1,0.05,0.8667,0.0945,0.9286,1,1,1,1058,13,0.0123,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,0.0945,A5,enc_dual_naive,TeRed+RATE,dual_naive,bin.119@500000,at500000,100,20,raw,17252,387473,4.9
15,20,2,0.1,0.8667,0.1793,0.8889,1,1,1,883,13,0.0147,0.1333,0.02,0.1538,0.8889,0.6154,0.4706,0.5474,0.325,0.1793,A5,enc_rate_single,TeRed+RATE,rate_single,bin.119@500000,at500000,100,20,raw,17252,387473,5.0
15,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0152,,,,,,,A5,enc_none,TeRed+RATE,none,bin.119@500000,at500000,100,20,raw,17252,387473,4.1
15,20,2,0.1,0.8667,0.1793,0.8462,1,1,1,977,13,0.0133,0.1333,0.02,0.2353,0.8462,0.5946,0.7536,0.5474,0.325,0.1793,A5,enc_rate_ratio,TeRed+RATE,rate_ratio,bin.119@500000,at500000,100,20,raw,17252,387473,5.7
15,18,2,0.1111,0.8667,0.197,0.8462,1,1,1,849,13,0.0153,0.1333,0.02,0.2222,0.8462,0.5946,0.7536,0.5474,0.325,,A5,enc_rate_ratio_only,TeRed+RATE,rate_ratio_only,bin.119@500000,at500000,100,20,raw,17252,387473,5.6
15,19,1,0.0526,0.8667,0.0992,0.9286,1,1,1,877,13,0.0148,0.1333,0.02,0.2353,0.9286,0.6341,0.4815,0.325,0.1793,,A5,enc_rate_rank,TeRed+RATE,rate_rank,bin.119@500000,at500000,100,20,raw,17252,387473,5.6
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A1,base,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,17.6
21,20,2,0.1,0.3333,0.1538,0.3846,1,1,1,2851,7,0.0025,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.1408,0.1538,A1,legacy_agg,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.4
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A1,legacy_cmax,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.5
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A1,legacy_w1,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.4
21,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2857,0.06,0.1389,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,0.0
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A1,no_rank,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.5
21,20,5,0.25,0.5238,0.3385,0.4435,13,1,1,3613,11,0.003,0.2857,0.06,0.1389,0.32,0.2759,0.2424,0.1951,0.3158,0.3385,A1,bfs_q50,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.4
21,20,2,0.1,0.1429,0.1176,0.2105,5,2,0,3608,3,0.0008,0.2857,0.06,0.1389,0.0,0.087,0.0833,0.2105,0.1667,0.1176,A1,bfs_q90,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,12.4
21,20,4,0.2,0.4762,0.2817,0.3846,1,1,1,3610,10,0.0028,0.2857,0.06,0.1389,0.3846,0.3226,0.2778,0.2174,0.2353,0.2817,A1,w050,identity+rate,rate,bin.120,atfull,100,20,raw,295765,9324081,13.9
