dataset,fig,encoding,file,rec_tag,n_nodes_orig,n_edges_orig,n_nodes_Gp,n_edges_Gp,n_dim,top_k,max_total,max_alerts,v4_scale,runtime_s,n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,node_best_f1,node_auc,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20
e5_cadets,tered,none,bin.119@500000,at500000,18635,476913,17858,262687,13,100,250,20,raw,5.0,15,0,0,0.0,0.0,0.0,0.0,0,0.0078,0.6493,,,,,,
e5_cadets,tered,rate,bin.119@500000,at500000,18635,476913,17858,262687,29,100,250,20,raw,5.6,15,12,1,0.0833,0.9333,0.153,0.9655,1,0.1176,0.9124,0.9655,0.6512,0.4912,0.3294,0.1806,
