dataset,fig,encoding,file,rec_tag,n_nodes_orig,n_edges_orig,n_nodes_Gp,n_edges_Gp,n_dim,top_k,max_total,max_alerts,v4_scale,runtime_s,n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,node_best_f1,node_auc,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20
e5_cadets,tered,none,bin.119@500000,at500000,18635,476913,16849,255601,13,100,16000,20,raw,4.9,15,0,0,0.0,0.0,0.0,0.0,0,0.0074,0.6868,,,,,,
e5_cadets,tered,rate,bin.119@500000,at500000,18635,476913,16849,255601,29,100,16000,20,raw,5.6,15,20,3,0.15,0.9333,0.2585,0.8889,2,0.1176,0.9239,0.8462,0.8889,0.7273,0.7304,0.4541,0.2585
